id;name;path;url;createdOn;environmentsCount;environments;;;;;;;;;;;;;;;;;;;
2836;tms-proc-satmanifest-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2836;2026-01-23T20:54:25.957Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2837;tms-sys-manifestmanagement-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2837;2026-01-23T20:54:31.19Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2838;tms-cap-logisticsplanning-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2838;2026-01-23T20:54:36.423Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2839;tms-sys-businessunits-springboot-java17-GKE-PT-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2839;2026-01-23T20:54:41.58Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2840;tms-sys-items-springboot-java17-GKE-UM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2840;2026-01-23T20:54:46.7Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2841;tms-sys-labormanagement-springboot-java17-GKE-MM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2841;2026-01-23T20:54:51.847Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2842;tms-sys-logisticsplanning-springboot-java17-GKE-MM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2842;2026-01-23T20:54:56.997Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2843;tms-sys-logsmanagement-springboot-java17-GKE-TMS-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2843;2026-01-23T20:55:02.31Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2844;tms-sys-shipments-springboot-java17-GKE-TMS-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2844;2026-01-23T20:55:07.74Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2845;tms-sys-zipcodes-springboot-java17-GKE-TMSL-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2845;2026-01-23T20:55:16.633Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2846;tms-proc-items-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2846;2026-01-23T20:55:21.81Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2847;tms-proc-sendemail-springboot-java17-GKE-MM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2847;2026-01-23T20:55:26.863Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2848;tms-cap-transfersbetweenlocations-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2848;2026-01-23T20:55:31.92Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2849;tms-sys-transfersbetweenlocations-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2849;2026-01-23T20:55:37.393Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2850;tms-proc-shipments-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2850;2026-01-23T20:55:43.393Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2851;tms-proc-middlemile-loads-springboot-java17-GKE-MM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2851;2026-01-23T20:55:48.793Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2852;tms-cap-fleetmanagement-springboot-java17-GKE-PT-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2852;2026-01-23T20:55:55.253Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2853;tms-proc-fleetmanagement-springboot-java17-GKE-PT-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2853;2026-01-23T20:56:00.463Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2854;tms-sys-fleetmanagement-springboot-java17-GKE-PT-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2854;2026-01-23T20:56:05.833Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2855;tms-apiux-satmanifestdetails-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2855;2026-01-23T20:56:10.92Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2856;tms-apiux-satmanifestmanager-springboot-java17-GKE-MM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2856;2026-01-23T20:56:16.53Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2857;tms-apiux-routemanagement-Springboot-Java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2857;2026-01-23T20:56:24.163Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2858;tms-sys-routeconfiguration-springboot-java21-GKE-TMSL-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2858;2026-01-23T20:56:29.417Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2859;tms-cap-routeconfiguration-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2859;2026-01-23T20:56:34.703Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2860;tms-proc-routemanagement-springboot-java17-GKE-TMSL-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2860;2026-01-23T20:56:41.887Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2861;tms-core-auth-springboot-java17-GKE-MM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2861;2026-01-23T20:56:47.46Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2862;tms-cap-crossdocking-springboot-java17-GKE-TMS-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2862;2026-01-23T20:56:58.093Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2863;tms-sys-staging-springboot-java17-GKE-MM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2863;2026-01-23T20:57:05.05Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2864;tms-proc-wsbmremision-springboot-java17-GKE-RyD-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2864;2026-01-23T20:57:10.067Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2865;tms-proc-ruteodinamico-springboot-java17-GKE-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2865;2026-01-23T20:57:21.593Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2866;tms-proc-geolocalizacion-ruteo-springboot-java17-GKE-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2866;2026-01-23T20:57:33.11Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2867;tms-apixp-middlemile-app-springboot-java17-GKE-MM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2867;2026-01-23T20:57:39.91Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2868;tms-cap-lmd-customerdelivery-springboot-java17-GKE-TMS-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2868;2026-01-23T20:57:45.07Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2869;tms-apiux-shipmentstransfer-app-springboot-java17-GKE-UM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2869;2026-01-23T20:57:50.75Z;6;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2870;tms-proc-shipmentstransfer-springboot-java17-GKE-UM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2870;2026-01-23T20:57:57.643Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2871;tms-sys-customerdelivery-springboot-java17-GKE-UM-CMANAGER-CD-v2;\Release templates\Validación de pruebas\TMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2871;2026-01-23T20:58:05.377Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2872;csc-di-assortment-DAG-CD;\GCP\Proyecto CSC\Equipo CSC;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2872;2026-01-24T00:00:44.293Z;4;Develop/QA/Staging/Production;;;;;;;;;;;;;;;;;;;
2899;wms-cron-weeklybudget-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2899;2026-01-26T12:18:11.343Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2900;wms-cron-distributionclx-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2900;2026-01-26T12:18:16.587Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2901;ps-wm-ol-itemvolumetry-springboot-java17-GKE-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2901;2026-01-26T12:18:22.913Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2902;wms-front-statusinventory-angular15-GKE-SdM-WMS-CD-GCP-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2902;2026-01-26T12:18:28.42Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2903;wms-sys-statusinventory-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2903;2026-01-26T12:18:34.637Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2904;wms-sys-salestowarehouse-springboot-java21-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2904;2026-01-26T12:18:41.443Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2905;wms-proc-envioclick-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2905;2026-01-26T12:18:50.587Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2906;wms-proc-packingtxcc-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2906;2026-01-26T12:18:56.067Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2907;wms-proc-foliostransitointerno-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2907;2026-01-26T12:19:01.25Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2908;proc-reporteria-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2908;2026-01-26T12:19:07.15Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2909;int-tiendavirtual-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2909;2026-01-26T12:19:12.32Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2910;proc-blockloading-springboot-java17-GKE-EC-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2910;2026-01-26T12:19:17.613Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2911;wms-proc-shipconfirmdatatxcc-springboot-java17-GKE-OMS-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2911;2026-01-26T12:19:22.737Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2912;wms-sys-guiastiendavirtual-springboot-java17-GKE-MM-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2912;2026-01-26T12:19:27.883Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2914;di-wm-oulog-shipconfirmlegacy-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2914;2026-01-26T12:19:39.097Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2915;wms-proc-tickettxcc-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2915;2026-01-26T12:19:45.24Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2916;wms-sys-iteminventory-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2916;2026-01-26T12:19:50.603Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2917;wms-sys-shipconfirm-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2917;2026-01-26T12:19:55.68Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2918;di-originalorderabsolutemuebles-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2918;2026-01-26T12:20:00.977Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2919;di-originalorderabsoluteropa-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2919;2026-01-26T12:20:06.647Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2920;di-convert-itemtomanhattan-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2920;2026-01-26T12:20:11.95Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2921;di-convert-originalordertomanhattan-springboot-java17-GKE-OMS-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2921;2026-01-26T12:20:17.12Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2922;wms-proc-asn-clothingdata-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2922;2026-01-26T12:20:22.233Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2923;wms-proc-asn-furnituredata-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2923;2026-01-26T12:20:27.487Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2924;wms-sys-disponibletxcc-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2924;2026-01-26T12:20:32.52Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2925;wms-sys-disponibletxccm-springboot-java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2925;2026-01-26T12:20:37.55Z;7;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production;;;;;;;;;;;;;;;;;;;
2926;wms-sys-asn-Springboot-Java17-GKE-WMS-CD-v2;\Release templates\Validación de pruebas\WMS\Cloud\GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2926;2026-01-26T12:20:42.647Z;8;Develop/Automated Test Dev/QA/Automated Test QA/Staging/Validador/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
